leaid,year,lea_name,fips,grade_edfacts,read_test_num_valid,read_test_pct_prof_low,read_test_pct_prof_high,read_test_pct_prof_midpt,math_test_num_valid,math_test_pct_prof_low,math_test_pct_prof_high,math_test_pct_prof_midpt
4823280,2014,HILLSBORO ISD,48,9,325,70,70,70,150,80,84,82
4823310,2014,HITCHCOCK ISD,48,9,319,50,50,50,135,55,59,57
4823370,2014,HOLLAND ISD,48,9,144,70,74,72,63,85,89,87
4823400,2014,HOLLIDAY ISD,48,9,168,85,89,87,78,85,89,87
4823430,2014,HONDO ISD,48,9,471,56,56,56,208,75,79,77
4823460,2014,HONEY GROVE ISD,48,9,107,70,74,72,43,70,79,74.5
4823490,2014,HOOKS ISD,48,9,184,70,74,72,82,80,84,82
4823640,2014,HOUSTON ISD,48,9,39679,57,57,57,17813,68,68,68
4823670,2014,HOWE ISD,48,9,198,85,89,87,86,90,94,92
4823730,2014,HUBBARD ISD,48,9,80,60,64,62,42,60,69,64.5
4823760,2014,HUCKABAY ISD,48,9,27,60,79,69.5,18,80,100,90
4823790,2014,HUDSON ISD,48,9,513,76,76,76,219,90,94,92
4823820,2014,HUFFMAN ISD,48,9,698,76,76,76,334,81,81,81
4823850,2014,HUGHES SPRINGS ISD,48,9,222,70,74,72,96,90,94,92
4823880,2014,HULL-DAISETTA ISD,48,9,128,70,74,72,45,90,100,95
4823910,2014,HUMBLE ISD,48,9,7823,75,75,75,3650,83,83,83
4823970,2014,HUNT ISD,48,9,NA,NA,NA,NA,8,50,100,75
4824000,2014,HUNTINGTON ISD,48,9,453,64,64,64,207,70,74,72
4824030,2014,HUNTSVILLE ISD,48,9,1518,61,61,61,643,67,67,67
4824060,2014,HURST-EULESS-BEDFORD ISD,48,9,3883,81,81,81,1787,89,89,89
4824100,2014,HUTTO ISD,48,9,1217,75,75,75,555,80,80,80
4824120,2014,IDALOU ISD,48,9,174,75,79,77,101,85,89,87
4824150,2014,INDUSTRIAL ISD,48,9,219,80,84,82,117,90,94,92
4824180,2014,INGLESIDE ISD,48,9,469,70,70,70,236,75,79,77
4824210,2014,INGRAM ISD,48,9,298,50,54,52,136,55,59,57
4824240,2014,IOLA ISD,48,9,77,80,84,82,34,80,89,84.5
4824260,2014,IOWA PARK CISD,48,9,371,73,73,73,170,85,89,87
4824300,2014,IRA ISD,48,9,63,85,89,87,33,90,100,95
4824330,2014,IRAAN-SHEFFIELD ISD,48,9,258,65,69,67,103,60,64,62
4824360,2014,IREDELL ISD,48,9,34,70,79,74.5,17,80,100,90
4824420,2014,IRVING ISD,48,9,7878,70,70,70,3251,75,75,75
4824450,2014,ITALY ISD,48,9,124,70,74,72,66,90,94,92
4824480,2014,ITASCA ISD,48,9,155,60,64,62,67,80,84,82
4824530,2014,JACKSBORO ISD,48,9,194,65,69,67,84,75,79,77
4824590,2014,JACKSONVILLE ISD,48,9,877,66,66,66,383,85,85,85
4824600,2014,JARRELL ISD,48,9,257,70,74,72,100,75,79,77
4824630,2014,JASPER ISD,48,9,510,67,67,67,216,80,84,82
4824660,2014,JAYTON-GIRARD ISD,48,9,22,80,100,90,14,50,100,75
4824730,2014,JEFFERSON ISD,48,9,225,65,69,67,87,70,74,72
4824750,2014,JIM HOGG COUNTY ISD,48,9,252,55,59,57,110,70,74,72
4824780,2014,JIM NED CISD,48,9,180,75,79,77,86,90,94,92
4824810,2014,JOAQUIN ISD,48,9,125,80,84,82,55,70,79,74.5
4824840,2014,JOHNSON CITY ISD,48,9,167,65,69,67,86,70,74,72
4824900,2014,JONESBORO ISD,48,9,50,60,69,64.5,21,60,79,69.5
4824930,2014,JOSHUA ISD,48,9,1068,78,78,78,466,89,89,89
4824960,2014,JOURDANTON ISD,48,9,354,67,67,67,147,60,64,62
4824990,2014,JUDSON ISD,48,9,4813,65,65,65,2283,70,70,70
4825020,2014,JUNCTION ISD,48,9,146,75,79,77,60,80,89,84.5
4825110,2014,KARNACK ISD,48,9,20,40,59,49.5,6,50,100,75
4825140,2014,KARNES CITY ISD,48,9,187,70,74,72,99,80,84,82
4825170,2014,KATY ISD,48,9,12410,84,84,84,6066,89,89,89
4825200,2014,KAUFMAN ISD,48,9,724,66,66,66,310,79,79,79
4825230,2014,KEENE ISD,48,9,202,65,69,67,86,75,79,77
4825260,2014,KELLER ISD,48,9,6229,86,86,86,2913,90,90,90
4825290,2014,KELTON ISD,48,9,17,60,79,69.5,9,50,100,75
4825320,2014,KEMP ISD,48,9,307,73,73,73,123,75,79,77
4825440,2014,KENEDY ISD,48,9,147,55,59,57,69,65,69,67
4825470,2014,KENNARD ISD,48,9,68,70,74,72,23,60,79,69.5
4825500,2014,KENNEDALE ISD,48,9,666,72,72,72,334,75,75,75
4825530,2014,KERENS ISD,48,9,150,60,64,62,77,75,79,77
4825560,2014,KERMIT ISD,48,9,303,61,61,61,138,75,79,77
4825590,2014,KERRVILLE ISD,48,9,936,72,72,72,322,89,89,89
4825620,2014,KILGORE ISD,48,9,744,66,66,66,340,73,73,73
4825660,2014,KILLEEN ISD,48,9,7112,66,66,66,3307,71,71,71
4825680,2014,KINGSVILLE ISD,48,9,820,46,46,46,291,50,54,52
4825710,2014,KIRBYVILLE CISD,48,9,283,70,74,72,123,65,69,67
4825740,2014,KLEIN ISD,48,9,10032,72,72,72,4717,83,83,83
4825790,2014,KLONDIKE ISD,48,9,41,90,100,95,21,80,100,90
4825800,2014,KNIPPA ISD,48,9,51,80,89,84.5,23,80,100,90
4825870,2014,KNOX CITY-O'BRIEN CISD,48,9,63,65,69,67,21,80,100,90
4825890,2014,KOPPERL ISD,48,9,42,70,79,74.5,19,80,100,90
4825920,2014,KOUNTZE ISD,48,9,260,55,59,57,100,70,74,72
4825950,2014,KRESS ISD,48,9,48,50,59,54.5,15,50,100,75
4825980,2014,KRUM ISD,48,9,378,76,76,76,180,85,89,87
4826040,2014,LA FERIA ISD,48,9,691,68,68,68,333,71,71,71
4826100,2014,LA GRANGE ISD,48,9,356,74,74,74,171,85,89,87
4826130,2014,LA JOYA ISD,48,9,7028,56,56,56,2992,70,70,70
4826160,2014,LA MARQUE ISD,48,9,550,49,49,49,212,40,44,42
4826190,2014,LA PORTE ISD,48,9,1594,68,68,68,769,78,78,78
4826220,2014,LAPOYNOR ISD,48,9,79,65,69,67,29,60,79,69.5
4826250,2014,LA PRYOR ISD,48,9,141,70,74,72,60,70,79,74.5
4826280,2014,LA VEGA ISD,48,9,643,49,49,49,298,55,59,57
4826310,2014,LA VERNIA ISD,48,9,689,74,74,74,299,85,89,87
4826340,2014,LA VILLA ISD,48,9,131,60,64,62,52,50,59,54.5
4826370,2014,LACKLAND ISD,48,9,103,80,84,82,51,80,89,84.5
4826400,2014,LAGO VISTA ISD,48,9,254,70,74,72,123,75,79,77
4826430,2014,LAKE DALLAS ISD,48,9,839,77,77,77,360,79,79,79
4826470,2014,LAKE TRAVIS ISD,48,9,1469,88,88,88,719,95,95,95
4826490,2014,LAKE WORTH ISD,48,9,619,63,63,63,291,75,79,77
4826580,2014,LAMAR CISD,48,9,5117,73,73,73,2256,75,75,75
4826610,2014,LAMESA ISD,48,9,438,53,53,53,193,60,64,62
4826640,2014,LAMPASAS ISD,48,9,721,72,72,72,298,80,84,82
4826670,2014,LANCASTER ISD,48,9,1703,57,57,57,719,61,61,61
4826700,2014,LANEVILLE ISD,48,9,28,21,39,30,8,50,100,75
4826790,2014,LAREDO ISD,48,9,5664,48,48,48,2201,72,72,72
4826850,2014,LASARA ISD,48,9,86,65,69,67,37,60,69,64.5
4826910,2014,LATEXO ISD,48,9,82,75,79,77,41,90,100,95
4826970,2014,LAZBUDDIE ISD,48,9,26,60,79,69.5,11,50,100,75
4827000,2014,LEAKEY ISD,48,9,57,70,79,74.5,19,80,100,90
4827030,2014,LEANDER ISD,48,9,6246,86,86,86,3024,90,90,90
4827090,2014,LEFORS ISD,48,9,26,60,79,69.5,13,50,100,75
4827120,2014,LEGGETT ISD,48,9,27,40,59,49.5,20,21,39,30
4827180,2014,LEON ISD,48,9,165,60,64,62,74,70,74,72
4827210,2014,LEONARD ISD,48,9,164,70,74,72,93,80,84,82
4827240,2014,LEVELLAND ISD,48,9,625,67,67,67,253,60,64,62
4827270,2014,LEVERETTS CHAPEL ISD,48,9,58,70,79,74.5,32,70,79,74.5
4827300,2014,LEWISVILLE ISD,48,9,9802,84,84,84,4583,89,89,89
4827330,2014,LEXINGTON ISD,48,9,187,75,79,77,82,60,64,62
4827390,2014,LIBERTY-EYLAU ISD,48,9,525,64,64,64,257,75,79,77
4827420,2014,LIBERTY HILL ISD,48,9,597,81,81,81,252,85,89,87
4827450,2014,LIBERTY ISD,48,9,484,63,63,63,235,80,84,82
4827510,2014,LINDALE ISD,48,9,696,85,85,85,309,89,89,89
4827540,2014,LINDEN-KILDARE CISD,48,9,124,65,69,67,73,80,84,82
4827570,2014,LINDSAY ISD,48,9,87,90,94,92,44,80,89,84.5
4827600,2014,LINGLEVILLE ISD,48,9,38,60,69,64.5,16,80,100,90
4827630,2014,LIPAN ISD,48,9,48,70,79,74.5,24,80,100,90
4827690,2014,LITTLE CYPRESS-MAURICEVILLE CISD,48,9,721,68,68,68,304,82,82,82
4827720,2014,LITTLE ELM ISD,48,9,1417,66,66,66,676,69,69,69
4827750,2014,LITTLEFIELD ISD,48,9,296,55,59,57,111,65,69,67
4827780,2014,LIVINGSTON ISD,48,9,862,58,58,58,311,79,79,79
4827810,2014,LLANO ISD,48,9,300,75,79,77,148,85,89,87
4827870,2014,LOCKHART ISD,48,9,1169,58,58,58,409,79,79,79
4827890,2014,LOCKNEY ISD,48,9,98,60,64,62,46,50,59,54.5
4827930,2014,LOHN ISD,48,9,37,50,59,54.5,17,60,79,69.5
4827960,2014,LOMETA ISD,48,9,62,60,64,62,19,80,100,90
4827990,2014,LONDON ISD,48,9,128,90,94,92,64,90,94,92
4828020,2014,LONE OAK ISD,48,9,194,70,74,72,91,85,89,87
4828110,2014,LONGVIEW ISD,48,9,1732,63,63,63,722,81,81,81
4828140,2014,LOOP ISD,48,9,18,80,100,90,11,50,100,75
4828170,2014,LORAINE ISD,48,9,28,40,59,49.5,16,60,79,69.5
4828200,2014,LORENA ISD,48,9,290,75,79,77,158,95,100,97.5
4828230,2014,LORENZO ISD,48,9,58,60,69,64.5,28,80,100,90
4828290,2014,LOS FRESNOS CISD,48,9,2264,71,71,71,949,87,87,87
4828350,2014,LOUISE ISD,48,9,44,60,69,64.5,40,70,79,74.5
4828380,2014,LOVEJOY ISD,48,9,709,96,96,96,373,98,98,98
4828410,2014,LOVELADY ISD,48,9,105,75,79,77,32,90,100,95
4828500,2014,LUBBOCK ISD,48,9,5390,65,65,65,2491,69,69,69
4828530,2014,LUEDERS-AVOCA ISD,48,9,21,60,79,69.5,8,50,100,75
4828550,2014,LUFKIN ISD,48,9,1572,67,67,67,656,84,84,84
4828590,2014,LULING ISD,48,9,341,52,52,52,139,60,64,62
4828620,2014,LYFORD CISD,48,9,373,62,62,62,147,70,74,72
4828650,2014,LYTLE ISD,48,9,388,62,62,62,170,70,74,72
4828680,2014,MABANK ISD,48,9,668,66,66,66,261,85,89,87
4828710,2014,MADISONVILLE CISD,48,9,433,68,68,68,196,80,84,82
4828740,2014,MAGNOLIA ISD,48,9,2490,75,75,75,1173,82,82,82
4828780,2014,MALAKOFF ISD,48,9,236,65,69,67,72,70,74,72
4828890,2014,MANOR ISD,48,9,1701,56,56,56,819,62,62,62
4828920,2014,MANSFIELD ISD,48,9,6543,77,77,77,3237,82,82,82
4828980,2014,MARATHON ISD,48,9,5,-3,-3,-3,3,-3,-3,-3
4829010,2014,MARBLE FALLS ISD,48,9,553,64,64,64,365,82,82,82
4829040,2014,MARFA ISD,48,9,72,50,54,52,36,60,69,64.5
4829100,2014,MARION ISD,48,9,310,73,73,73,127,85,89,87
4829130,2014,MARLIN ISD,48,9,208,40,44,42,63,60,64,62
4829160,2014,MARSHALL ISD,48,9,1190,57,57,57,480,64,64,64
4829190,2014,MART ISD,48,9,108,65,69,67,38,70,79,74.5
4829220,2014,MARTINS MILL ISD,48,9,91,80,84,82,55,80,89,84.5
4829250,2014,MARTINSVILLE ISD,48,9,61,75,79,77,27,80,100,90
4829280,2014,MASON ISD,48,9,132,80,84,82,60,90,100,95
4829400,2014,MATHIS ISD,48,9,314,60,60,60,104,75,79,77
4829460,2014,MAUD ISD,48,9,88,80,84,82,32,70,79,74.5
4829520,2014,MAY ISD,48,9,59,80,89,84.5,31,80,89,84.5
4829580,2014,MAYPEARL ISD,48,9,191,70,74,72,99,95,100,97.5
4829670,2014,MCALLEN ISD,48,9,5114,67,67,67,2334,79,79,79
4829700,2014,MCCAMEY ISD,48,9,142,70,74,72,57,60,69,64.5
4829820,2014,MCGREGOR ISD,48,9,321,79,79,79,127,80,84,82
4829850,2014,MCKINNEY ISD,48,9,4625,82,82,82,2209,87,87,87
4829880,2014,MCLEAN ISD,48,9,38,80,89,84.5,19,80,100,90
4829910,2014,MCLEOD ISD,48,9,81,70,74,72,38,90,100,95
4829940,2014,MCMULLEN COUNTY ISD,48,9,49,80,89,84.5,18,80,100,90
4830000,2014,MEADOW ISD,48,9,54,80,89,84.5,32,80,89,84.5
4830030,2014,MEDINA ISD,48,9,41,80,89,84.5,26,80,100,90
4830060,2014,MEDINA VALLEY ISD,48,9,785,72,72,72,375,83,83,83
4830120,2014,MELISSA ISD,48,9,400,84,84,84,154,85,89,87
4830180,2014,MEMPHIS ISD,48,9,91,70,74,72,35,70,79,74.5
4830210,2014,MENARD ISD,48,9,68,65,69,67,31,50,59,54.5
4830250,2014,MERCEDES ISD,48,9,1168,59,59,59,574,66,66,66
4830300,2014,MERIDIAN ISD,48,9,97,65,69,67,38,80,89,84.5
4830340,2014,MERKEL ISD,48,9,239,75,79,77,105,75,79,77
4830360,2014,IRION COUNTY ISD,48,9,94,70,74,72,37,80,89,84.5
4830390,2014,MESQUITE ISD,48,9,8384,69,69,69,4125,78,78,78
4830420,2014,MEXIA ISD,48,9,445,63,63,63,169,70,74,72
4830450,2014,MEYERSVILLE ISD,48,9,NA,NA,NA,NA,5,-3,-3,-3
4830480,2014,MIAMI ISD,48,9,34,70,79,74.5,14,50,100,75
4830570,2014,MIDLAND ISD,48,9,4903,61,61,61,2099,67,67,67
4830600,2014,MIDLOTHIAN ISD,48,9,1468,78,78,78,711,88,88,88
4830640,2014,MIDWAY ISD,48,9,1404,86,86,86,674,88,88,88
4830660,2014,MIDWAY ISD,48,9,27,60,79,69.5,11,50,100,75
4830690,2014,MILANO ISD,48,9,96,65,69,67,37,80,89,84.5
4830720,2014,MILDRED ISD,48,9,156,70,74,72,71,85,89,87
4830750,2014,MILES ISD,48,9,99,75,79,77,38,80,89,84.5
4830780,2014,MILFORD ISD,48,9,41,60,69,64.5,19,60,79,69.5
4830810,2014,MILLER GROVE ISD,48,9,40,60,69,64.5,15,50,100,75
4830870,2014,MILLSAP ISD,48,9,181,70,74,72,93,85,89,87
4830930,2014,MINEOLA ISD,48,9,312,72,72,72,146,70,74,72
4830950,2014,MINERAL WELLS ISD,48,9,666,65,65,65,313,69,69,69
4831040,2014,MISSION CISD,48,9,3607,56,56,56,1592,70,70,70
4831170,2014,MONAHANS-WICKETT-PYOTE ISD,48,9,463,62,62,62,213,60,64,62
4831230,2014,MONTE ALTO ISD,48,9,249,50,54,52,127,60,64,62
4831260,2014,MONTGOMERY ISD,48,9,1477,83,83,83,773,91,91,91
4831290,2014,MOODY ISD,48,9,126,80,84,82,60,90,100,95
4831320,2014,MORAN ISD,48,9,29,60,79,69.5,15,50,100,75
4831380,2014,MORGAN ISD,48,9,22,40,59,49.5,15,0,49,24.5
4831470,2014,MORTON ISD,48,9,94,50,54,52,43,60,69,64.5
4831500,2014,MOTLEY COUNTY ISD,48,9,31,50,59,54.5,14,50,100,75
4831560,2014,MOULTON ISD,48,9,52,80,89,84.5,28,80,100,90
4831620,2014,MOUNT CALM ISD,48,9,31,50,59,54.5,17,40,59,49.5
4831650,2014,MOUNT ENTERPRISE ISD,48,9,89,60,64,62,56,80,89,84.5
4831760,2014,MOUNT PLEASANT ISD,48,9,1125,69,69,69,430,79,79,79
4831770,2014,MOUNT VERNON ISD,48,9,282,80,84,82,135,75,79,77
4831860,2014,MUENSTER ISD,48,9,71,85,89,87,36,90,100,95
4831890,2014,MULESHOE ISD,48,9,268,65,69,67,107,80,84,82
4831920,2014,MULLIN ISD,48,9,105,25,29,27,53,20,29,24.5
4831950,2014,MUMFORD ISD,48,9,88,80,84,82,47,90,100,95
4831970,2014,MUNDAY CISD,48,9,74,55,59,57,24,60,79,69.5
4832090,2014,"NACOGDOCHES ISD",48,9,1297,58,58,58,578,63,63,63
4832130,2014,"NATALIA ISD",48,9,267,60,64,62,128,65,69,67
4832160,2014,"NAVARRO ISD",48,9,365,82,82,82,193,90,94,92
4832190,2014,"NAVASOTA ISD",48,9,595,61,61,61,278,55,59,57
4832220,2014,"NAZARETH ISD",48,9,40,80,89,84.5,16,80,100,90
4832250,2014,NECHES ISD,48,9,81,55,59,57,34,70,79,74.5
4832280,2014,NEDERLAND ISD,48,9,1020,78,78,78,454,85,85,85
4832310,2014,NEEDVILLE ISD,48,9,589,75,75,75,266,80,84,82
4832340,2014,NEW BOSTON ISD,48,9,244,70,74,72,112,75,79,77
4832370,2014,NEW BRAUNFELS ISD,48,9,1513,80,80,80,785,78,78,78
4832400,2014,NEW CANEY ISD,48,9,2783,62,62,62,1214,68,68,68
4832430,2014,NEW DEAL ISD,48,9,140,65,69,67,66,70,74,72
4832460,2014,NEW DIANA ISD,48,9,181,80,84,82,96,90,94,92
4832490,2014,NEW HOME ISD,48,9,38,80,89,84.5,16,80,100,90
4832610,2014,NEW SUMMERFIELD ISD,48,9,142,55,59,57,63,75,79,77
4832640,2014,NEW WAVERLY ISD,48,9,174,80,84,82,91,85,89,87
4832700,2014,NEWCASTLE ISD,48,9,38,80,89,84.5,15,50,100,75
4832730,2014,NEWTON ISD,48,9,245,55,59,57,99,70,74,72
4832740,2014,NIXON-SMILEY CISD,48,9,226,60,64,62,99,80,84,82
4832790,2014,NOCONA ISD,48,9,162,75,79,77,70,85,89,87
4832880,2014,NORDHEIM ISD,48,9,28,60,79,69.5,9,50,100,75
4832910,2014,NORMANGEE ISD,48,9,130,70,74,72,61,80,84,82
4832940,2014,NORTH EAST ISD,48,9,13265,77,77,77,5999,84,84,84
4832970,2014,NORTH HOPKINS ISD,48,9,76,50,54,52,27,60,79,69.5
4833010,2014,NORTH LAMAR ISD,48,9,624,74,74,74,282,80,84,82
4833030,2014,NORTH ZULCH ISD,48,9,57,60,69,64.5,47,60,69,64.5
4833090,2014,NORTHSIDE ISD,48,9,29,60,79,69.5,15,50,100,75
4833120,2014,NORTHSIDE ISD,48,9,19152,74,74,74,8671,82,82,82
4833180,2014,NORTHWEST ISD,48,9,3525,80,80,80,1710,85,85,85
4833240,2014,NUECES CANYON CISD,48,9,57,80,89,84.5,25,80,100,90
4833340,2014,OAKWOOD ISD,48,9,36,60,69,64.5,13,50,100,75
4833360,2014,ODEM-EDROY ISD,48,9,225,70,74,72,115,75,79,77
4833390,2014,O'DONNELL ISD,48,9,62,80,84,82,30,80,100,90
4833420,2014,OGLESBY ISD,48,9,27,60,79,69.5,15,50,100,75
4833630,2014,OLNEY ISD,48,9,122,65,69,67,57,60,69,64.5
4833660,2014,OLTON ISD,48,9,128,70,74,72,60,70,79,74.5
4833690,2014,ONALASKA ISD,48,9,165,70,74,72,78,80,84,82
4833720,2014,ORANGE GROVE ISD,48,9,370,74,74,74,173,75,79,77
4833780,2014,ORANGEFIELD ISD,48,9,330,75,75,75,142,90,94,92
4833840,2014,ORE CITY ISD,48,9,169,65,69,67,58,80,89,84.5
4833870,2014,OVERTON ISD,48,9,112,50,54,52,46,40,49,44.5
4833900,2014,PADUCAH ISD,48,9,41,60,69,64.5,18,60,79,69.5
4833960,2014,PAINT CREEK ISD,48,9,21,80,100,90,12,50,100,75
4833980,2014,PAINT ROCK ISD,48,9,43,70,79,74.5,25,80,100,90
4834020,2014,PALACIOS ISD,48,9,305,71,71,71,136,80,84,82
4834050,2014,PALESTINE ISD,48,9,750,59,59,59,286,75,79,77
4834110,2014,PALMER ISD,48,9,188,75,79,77,93,85,89,87
4834170,2014,PAMPA ISD,48,9,769,59,59,59,334,66,66,66
4834230,2014,PANHANDLE ISD,48,9,118,90,94,92,55,90,100,95
4834260,2014,PARADISE ISD,48,9,218,80,84,82,111,85,89,87
4834290,2014,PARIS ISD,48,9,681,66,66,66,303,81,81,81
4834320,2014,PASADENA ISD,48,9,12019,62,62,62,4839,79,79,79
4834380,2014,PATTON SPRINGS ISD,48,9,20,60,79,69.5,9,50,100,75
4834410,2014,PAWNEE ISD,48,9,NA,NA,NA,NA,9,50,100,75
4834440,2014,PEARLAND ISD,48,9,4033,79,79,79,1843,87,87,87
4834470,2014,PEARSALL ISD,48,9,559,52,52,52,190,60,64,62
4834500,2014,PEASTER ISD,48,9,190,80,84,82,82,85,89,87
4834550,2014,PECOS-BARSTOW-TOYAH ISD,48,9,479,64,64,64,187,70,74,72
4834560,2014,PENELOPE ISD,48,9,45,60,69,64.5,19,60,79,69.5
4834630,2014,PERRIN-WHITT CISD,48,9,89,70,74,72,38,70,79,74.5
4834650,2014,PERRYTON ISD,48,9,484,66,66,66,209,80,84,82
4834680,2014,PETERSBURG ISD,48,9,37,60,69,64.5,15,50,100,75
4834710,2014,PETROLIA CISD,48,9,82,85,89,87,29,80,100,90
4834770,2014,PETTUS ISD,48,9,95,55,59,57,49,80,89,84.5
4834800,2014,PEWITT CISD,48,9,208,75,79,77,83,85,89,87
4834830,2014,PFLUGERVILLE ISD,48,9,4778,70,70,70,2134,80,80,80
4834860,2014,PHARR-SAN JUAN-ALAMO ISD,48,9,8136,51,51,51,3203,68,68,68
4834920,2014,PILOT POINT ISD,48,9,261,75,79,77,129,80,84,82
4834980,2014,PINE TREE ISD,48,9,911,66,66,66,447,78,78,78
4835010,2014,PITTSBURG ISD,48,9,524,65,65,65,200,80,84,82
4835040,2014,PLAINS ISD,48,9,86,75,79,77,37,80,89,84.5
4835070,2014,PLAINVIEW ISD,48,9,1121,68,68,68,476,78,78,78
4835100,2014,PLANO ISD,48,9,9593,85,85,85,4737,89,89,89
4835130,2014,PLEASANT GROVE ISD,48,9,368,85,85,85,174,85,89,87
4835190,2014,PLEASANTON ISD,48,9,855,62,62,62,354,70,70,70
4835250,2014,POINT ISABEL ISD,48,9,482,63,63,63,225,85,89,87
4835310,2014,PONDER ISD,48,9,257,80,84,82,128,80,84,82
4835340,2014,POOLVILLE ISD,48,9,124,65,69,67,43,80,89,84.5
4835370,2014,PORT ARANSAS ISD,48,9,93,85,89,87,63,95,100,97.5
4835400,2014,PORT ARTHUR ISD,48,9,1928,48,48,48,789,63,63,63
4835430,2014,PORT NECHES-GROVES ISD,48,9,978,70,70,70,438,75,75,75
4835490,2014,POST ISD,48,9,241,55,59,57,147,50,54,52
4835520,2014,POTEET ISD,48,9,378,67,67,67,250,65,69,67
4835550,2014,POTH ISD,48,9,185,80,84,82,70,85,89,87
4835560,2014,HIGHLAND PARK ISD,48,9,198,75,79,77,79,75,79,77
4835570,2014,BUSHLAND ISD,48,9,306,84,84,84,125,85,89,87
4835580,2014,POTTSBORO ISD,48,9,260,80,84,82,116,80,84,82
4835700,2014,PRAIRIE LEA ISD,48,9,28,40,59,49.5,12,50,100,75
4835730,2014,PRAIRIE VALLEY ISD,48,9,27,80,100,90,11,50,100,75
4835740,2014,PRAIRILAND ISD,48,9,231,70,74,72,81,80,84,82
4835760,2014,PREMONT ISD,48,9,128,45,49,47,64,55,59,57
4835800,2014,PRESIDIO ISD,48,9,399,53,53,53,159,80,84,82
4835820,2014,PRIDDY ISD,48,9,24,80,100,90,11,50,100,75
4835850,2014,PRINCETON ISD,48,9,726,69,69,69,351,74,74,74
4835890,2014,PRINGLE-MORSE CISD,48,9,NA,NA,NA,NA,6,50,100,75
4835910,2014,PROGRESO ISD,48,9,540,46,46,46,200,55,59,57
4836000,2014,PROSPER ISD,48,9,1118,89,89,89,612,95,95,95
4836180,2014,QUANAH ISD,48,9,72,75,79,77,41,80,89,84.5
4836210,2014,QUEEN CITY ISD,48,9,199,70,74,72,85,85,89,87
4836240,2014,QUINLAN ISD,48,9,588,61,61,61,440,75,75,75
4836300,2014,QUITMAN ISD,48,9,221,80,84,82,99,80,84,82
4836360,2014,RAINS ISD,48,9,325,76,76,76,143,80,84,82
4836390,2014,RALLS ISD,48,9,109,70,74,72,46,70,79,74.5
4836450,2014,RANDOLPH FIELD ISD,48,9,213,85,89,87,106,90,94,92
4836480,2014,RANGER ISD,48,9,89,45,49,47,41,40,49,44.5
4836510,2014,RANKIN ISD,48,9,58,50,59,54.5,26,80,100,90
4836540,2014,RAYMONDVILLE ISD,48,9,468,59,59,59,191,70,74,72
4836570,2014,REAGAN COUNTY ISD,48,9,200,45,49,47,73,70,74,72
4836630,2014,RED LICK ISD,48,9,NA,NA,NA,NA,15,50,100,75
4836660,2014,RED OAK ISD,48,9,1221,77,77,77,555,86,86,86
4836750,2014,REDWATER ISD,48,9,252,70,74,72,112,80,84,82
4836780,2014,REFUGIO ISD,48,9,148,50,54,52,62,70,74,72
4836930,2014,RICARDO ISD,48,9,NA,NA,NA,NA,20,80,100,90
4836960,2014,RICE ISD,48,9,149,65,69,67,65,70,74,72
4836970,2014,RICE CISD,48,9,257,65,69,67,120,70,74,72
4836990,2014,RICHARDS ISD,48,9,27,60,79,69.5,10,50,100,75
4837020,2014,RICHARDSON ISD,48,9,6591,73,73,73,3074,79,79,79
4837080,2014,RICHLAND SPRINGS ISD,48,9,33,80,89,84.5,17,80,100,90
4837110,2014,RIESEL ISD,48,9,127,70,74,72,57,70,79,74.5
4837140,2014,RIO GRANDE CITY CISD,48,9,2445,60,60,60,987,77,77,77
4837150,2014,SOUTH TEXAS ISD,48,9,1716,86,86,86,637,87,87,87
4837170,2014,RIO HONDO ISD,48,9,550,61,61,61,237,65,69,67
4837200,2014,RIO VISTA ISD,48,9,172,70,74,72,71,75,79,77
4837230,2014,RISING STAR ISD,48,9,25,80,100,90,16,80,100,90
4837260,2014,RIVER ROAD ISD,48,9,308,66,66,66,130,75,79,77
4837320,2014,RIVIERA ISD,48,9,111,60,64,62,55,70,79,74.5
4837380,2014,ROBERT LEE ISD,48,9,56,70,79,74.5,24,80,100,90
4837410,2014,ROBINSON ISD,48,9,405,75,75,75,202,75,79,77
4837440,2014,ROBSTOWN ISD,48,9,709,52,52,52,287,65,69,67
4837470,2014,ROBY CISD,48,9,38,80,89,84.5,18,80,100,90
4837500,2014,ROCHELLE ISD,48,9,37,60,69,64.5,15,50,100,75
4837590,2014,ROCKDALE ISD,48,9,361,65,65,65,147,75,79,77
4837650,2014,ROCKWALL ISD,48,9,2762,82,82,82,1370,88,88,88
4837710,2014,ROGERS ISD,48,9,211,70,74,72,87,80,84,82
4837740,2014,ROMA ISD,48,9,1499,61,61,61,549,76,76,76
4837800,2014,ROOSEVELT ISD,48,9,220,75,79,77,105,75,79,77
4837830,2014,ROPES ISD,48,9,57,80,89,84.5,15,50,100,75
4837860,2014,ROSCOE COLLEGIATE ISD,48,9,76,80,84,82,50,80,89,84.5
4837900,2014,ROSEBUD-LOTT ISD,48,9,167,55,59,57,63,70,74,72
4838040,2014,ROTAN ISD,48,9,39,70,79,74.5,21,80,100,90
4838080,2014,ROUND ROCK ISD,48,9,8547,81,81,81,4041,89,89,89
4838100,2014,ROUND TOP-CARMINE ISD,48,9,46,80,89,84.5,21,80,100,90
4838160,2014,ROXTON ISD,48,9,36,50,59,54.5,16,60,79,69.5
