dist,children,predom_race,grad_rate_midpt,pct_pov,pct_SP,pct_HHVJ,pct_CC,pct_NCI,pct_CD,pct_CLI,pct_hisp_latino,pct_white,pct_black,pct_native,pct_asian
Grinnell Public Schools Unified School District 291,123,NA,NA,17.978,14.286,18.491,0.722,38.217,1.626,0,NA,NA,NA,NA,NA
Halstead Unified School District 440,999,White,90.60532994923858,11.881,8.23,20.108,0.781,9.063,2.402,0,12.9,81.3,0,0,0
Hamilton Unified School District 390,119,White,75,13.253,10.377,17.778,3.409,31.757,6.723,0,0,87.5,0,0,0
Southern Lyon County Unified School District 252,504,White,92.89419087136928,9.945,18.239,18.977,1.235,6.59,7.937,0,0,93.2,0,4.9,0
Haven Public Schools Unified School District 312,1175,White,86.2451403887689,12.598,17.349,27.01,2.951,12.689,2.043,0,3,85.1,0,9.4,0
Haviland Unified School District 474,111,White,NA,19.38,28.713,26.699,0,10.795,0,0,8,72,0,3.2,3.2
Hays Unified School District 489,3522,White,86.46276991809381,11.546,30.997,31.784,0.84,11.176,3.294,0,7.4,89.6,1.9,0,0
Haysville Unified School District 261,4967,White,88.5768296912938,12.109,45.073,27.283,1.023,10.254,3.886,0.302,5.1,75.5,1,2.3,3.7
Healy Public Schools Unified School District 468,46,NA,NA,14.754,17.143,24.194,0,0,10.87,4.348,NA,NA,NA,NA,NA
Herington Unified School District 487,453,White,85.08163265306122,21.166,15.648,24.314,0.987,15.217,9.934,0,20.8,60.4,0,0,7.3
Hesston Unified School District 460,891,White,92.91330343796712,7.94,10.212,19.628,0,25.635,2.02,0,4.5,92.5,0,0,0
Hill City Unified School District 281,381,White,86.76393442622951,13.966,8.117,21.256,0,12.724,2.1,0,17.9,79.5,0,0,0
Durham-Hillsboro-Lehigh Unified School District 410,590,White,89.49615384615385,9.885,9.489,29.278,1.56,4.267,12.373,0,2,93.9,0.8,0,0
Hoisington Unified School District 431,690,White,89.69001490312965,16.06,29.479,22.83,3.933,7.322,3.768,0,7.3,84,2.7,4,0
Holcomb Unified School District 363,791,White,88.47344110854503,12.205,16.153,30.658,2.396,9.309,1.643,1.643,26.3,59.9,0,4.2,0
Holton Unified School District 336,1250,White,86.52160493827161,15.499,36.546,34.045,0.722,2.947,4.4,0,6.2,87.6,0.8,1.6,0
Rural Vista Unified School District 481,473,White,85.5,20.349,25.304,17.908,1.561,21.345,12.262,0,0.9,86.5,0,0,0
South Brown County Unified School District 430,613,White,80.28853754940711,21.248,39.679,27.706,1.012,14.888,6.199,0,15.9,62.7,1.6,15.1,1.6
West Elk Unified School District 282,335,White,84.98784194528876,23.103,13.014,23.094,0.697,17.986,6.866,0,14.3,79.4,0,0,1.3
Hoxie Community Schools Unified School District 412,361,White,87.729083665338635,23.343,42.813,18.236,0.446,22.034,9.141,2.216,12.1,87.9,0,0,0
Hugoton Public Schools Unified School District 210,1148,Hispanic/Latino,88.22044728434506,14.587,13.925,22.385,2.241,32.691,3.833,15.07,53.6,46.4,0,0,0
Humboldt Unified School District 258,466,White,84.33669790915644,18.354,18.687,11.305,1.029,9.537,5.579,0,1.9,94.4,0.7,0,0
Hutchinson Public Schools Unified School District 308,5686,White,82.33986928104575,13.833,37.224,30.027,3.649,8.648,8.424,1.565,25.2,63.8,2.5,0.1,0.4
Independence Unified School District 446,2190,White,87.99486887115165,27.52,32.121,23.637,1.057,11.899,7.123,0.502,9.3,78.4,5.2,1.5,1
Ingalls Unified School District 477,144,White,82.34042553191489,11.25,11.45,26.067,2.174,14.062,0,2.083,12.5,87.5,0,0,0
Inman Unified School District 448,472,White,91.6976127320955,9.711,17.217,15.968,0,10.32,0.847,0,5.1,80.8,0,6.4,0
Iola Unified School District 257,1416,White,84.45127795527156,25.802,26.938,27.39,1.255,11.716,12.782,0.212,5.5,84.6,1,0,0
Jayhawk Unified School District 346,516,White,90.26325757575758,16.507,24.268,17.895,2.288,26.706,1.938,0,3.9,90.3,0,0,0
Jetmore Unified School District 227,262,White,86.61654135338345,12.069,16.102,21.212,2.008,4.945,0.763,8.015,19.2,80.8,0,0,0
Stanton County Unified School District 452,429,Hispanic/Latino,87.65593561368209,16.104,18.718,17.476,0.991,10.16,6.993,1.632,55.7,36.8,0,0,0
Geary County Schools Unified School District 475,7467,White,79.8521421107628,16.551,27.816,26.581,3.584,7.544,6.388,2.518,18.9,51.7,15.2,0.3,2.5
Kansas City Unified School District 500,22993,Hispanic/Latino,70.9807221173541,27.727,48.795,29.04,4.165,26.108,6.737,14.074,48,14,27.3,0.2,6.1
Kaw Valley Unified School District 321,2004,White,93.93931398416886,9.445,8.06,17.349,10.06,13.273,2.246,0,12.6,79.4,0.4,2.2,0
Crest Unified School District 479,256,White,80.80110497237568,15.948,32.877,23.642,0.986,18.976,7.422,0,0,88.2,1.6,0,0
Kingman-Norwich Unified School District 331,999,White,86.71771217712177,18.5,23.991,21.389,0.799,15.545,6.507,0,9,87.3,0.5,0.5,0
Kinsley-Offerle Unified School District 347,361,White,81.23076923076923,15.951,17.56,23.211,1.149,16.142,4.709,0.831,35.8,64.2,0,0,0
South Barber Unified School District 255,227,White,74.05434782608695,16.957,42.604,29.167,2.333,23.306,9.692,0,0,72,0,6,0
Kismet-Plains Unified School District 483,834,Hispanic/Latino,87.06456043956044,17.163,26.793,11.744,4.986,14.874,1.559,21.703,74.1,24.7,0,0,0.5
LaCrosse Unified School District 395,273,White,84.58333333333333,21.605,14.346,19.462,0.482,2.785,3.663,0,4.8,91.9,0,0,0
Prairie View Unified School District 362,777,White,85.45639534883722,13.287,32.192,21.719,3.612,17.125,3.861,0,1.2,92,0,2.5,1.2
Lakin Unified School District 215,624,Hispanic/Latino,87.11486486486487,16.007,29.026,17.195,0,8.151,0,1.603,48,45.6,0,0,0
Fairfield Unified School District 310,388,White,86.81467181467181,14.048,10.429,26.742,3.567,22.28,8.247,0,14.1,82.8,0,0,0
Lansing Unified School District 469,2435,White,93.86785584273753,8.205,23.938,26.258,2.949,11.561,6.653,0,11.9,69.5,3,0,0
Fort Larned Unified School District 495,804,White,86.76449704142011,13.425,27.273,26.041,0.249,21.067,3.483,0,10.9,76.9,1.9,1.3,0.5
Lawrence Unified School District 497,12087,White,80.18509366281387,10.292,28.163,32.389,1.751,5.219,6.04,0.472,9.6,66.9,4.5,3.7,6
Leavenworth Unified School District 453,4491,White,85.41829348541347,21.772,43.165,29.382,1.424,9.015,8.929,0.735,11.1,64.8,10.9,0,0.6
Bluestem Unified School District 205,462,White,86.46694214876034,10.86,16.706,20.611,0.61,7.293,2.814,0,1,92.8,6,0,0
Leoti Unified School District 467,426,White,86.69831223628692,16.856,14.972,21.759,2.67,10.969,6.573,0,43.4,54.2,0,0,0
Leroy-Gridley Unified School District 245,304,White,85.0197628458498,12.195,40.959,20.17,0.665,16.71,3.618,0,1.3,95.2,0,1.3,0
Lewis Unified School District 502,116,NA,NA,9.701,26.19,14.599,0,17.361,0,12.931,NA,NA,NA,NA,NA
Liberal Unified School District 480,4720,Hispanic/Latino,83.97971891122576,16.712,34.722,24.286,6.717,13.439,3.559,15.064,75.1,16.8,2.5,1.7,2.6
Lincoln Unified School District 298,437,White,86.77474402730375,15.174,33.604,18.392,2.278,21.972,2.746,0,4.1,88.8,0,0,0
Little River Unified School District 444,279,White,72.088948787062,11.003,11.111,18.513,2.196,4.987,7.527,0,1.7,91.5,0,0,0
Logan Unified School District 326,168,White,75.84482758620689,16.146,30.464,20.318,1.437,18.357,7.143,0,11.1,83.3,0,0,0
Centre Unified School District 397,215,White,75.79156908665105,13.732,27.222,24.96,1.95,9.091,11.628,0,11.6,86,0,0,0
Louisburg Unified School District 416,2130,White,90.87263226649247,6.293,14.249,24.152,1.472,17.497,3.146,0,4.5,88.9,0.5,0,0.2
Lyndon Unified School District 421,562,White,89.94354838709677,12.128,27.409,27.936,1.954,14.038,4.093,0,2.1,92.7,0,0,0
Lyons Unified School District 405,586,White,85.07402912621359,18.824,33.486,21.34,1.189,0.911,5.631,0,23.1,76.9,0,0,0
Macksville Unified School District 351,275,Hispanic/Latino,82.38738738738739,19.048,23.922,29.325,2.851,27.988,3.273,8.727,55.6,44.4,0,0,0
Madison-Virgil Unified School District 386,181,White,86.25,25,26.49,24.11,0,16.604,11.05,0,2.1,94.9,2.1,0,0
Maize Unified School District 266,8578,White,92.56255879586077,5.237,26.066,23.637,0.62,3.905,3.894,0.408,11.1,78.2,1.1,0.5,1.6
Manhattan Unified School District 383,6768,White,78.28926537980837,12.265,35.639,29.883,2.652,6.989,6.531,0.532,11.3,68.8,8.7,0.2,3.9
Marion-Florence Unified School District 408,595,White,87.55296229802514,12.341,25.673,22.998,0,6.288,7.899,0,7.9,79.8,0,0,0
Royal Valley Unified School District 337,801,White,88.66949152542372,10.592,29.343,34.607,2.55,6.712,7.615,0,11,58.7,0.5,20.6,0.5
McLouth Unified School District 342,652,White,92.41836734693877,8.983,13.043,23.966,0.847,4.676,17.485,0,3.4,96.6,0,0,0
McPherson Unified School District 418,2500,White,86.33272809804812,9.522,33.258,20.688,0.879,0.559,9.04,0,10.4,82,0,0,0
Meade Unified School District 226,284,White,84.91789473684211,11.497,40.65,19.273,0,11.57,4.93,0,6.7,88.3,0,0,1.3
Barber County North Unified School District 254,587,White,89.38518518518518,19.011,30.255,26.482,1.401,29.816,2.896,0,0,100,0,0,0
Marais des Cygnes Valley Unified School District 456,339,White,82.24647887323944,14.437,39.59,22.09,5.042,29.314,7.375,0,7.2,69.6,0,1.2,1.2
Jefferson West Unified School District 340,738,White,92.28657799274484,9.583,12.903,23.264,1.051,8.191,7.995,0,12.8,78.4,0.6,2.4,0
North Ottawa County Unified School District 239,547,White,92.81655844155844,11.131,14.889,19.033,0.873,18.121,6.033,0,0.7,94.6,0,0,0
Minneola Unified School District 219,252,White,82.94117647058823,13.5,49.091,15.536,4.812,28.986,3.571,0,17.4,82.6,0,0,1.7
Montezuma Unified School District 371,352,White,81.64931506849315,13.462,24.172,31.769,1.274,7.816,3.409,0,6.8,93.2,0,0,0
Marmaton Valley Unified School District 256,229,White,87.17712177121771,17.627,22.439,13.649,1.002,11.429,6.987,0,5.3,94.7,0,0,0
Moscow Public Schools Unified School District 209,129,Hispanic/Latino,78.23353293413173,6.989,15.929,20.664,0.505,24.667,15.504,0,47.8,43.5,0,0,0
Moundridge Unified School District 423,552,White,90.93198992443324,5.861,8.481,18.593,0,14.266,2.174,0,27.1,69.8,0,3.1,0
Mulvane Unified School District 263,2011,White,94.6883116883117,9.774,25.044,24.058,0.654,4.409,8.255,0,5.7,81.5,5,0,2.7
Paradise Unified School District 399,108,White,75,31.405,17.895,21.676,0,7.784,0,0,3.5,87,3.5,0,3.5
Neodesha Unified School District 461,625,White,93.67145135566189,18.224,31.25,18.385,1.372,25.876,12.48,0,0.7,93.8,0,3.5,0
Ness City Unified School District 303,290,White,86.75806451612902,11.871,7.634,15.22,0.808,13.256,5.517,21.379,32.6,67.4,0,0,0
Newton Unified School District 373,3965,White,81.56749858196257,13.342,29.154,22.995,1.331,8.252,5.725,7.818,27.1,65,4,0,0
Nickerson Unified School District 309,925,White,85.37102473498233,12.596,41.086,26.185,2.436,5.488,7.135,0,2.8,92.1,1.7,0.5,0
Norton Community Schools Unified School District 211,586,White,90.43655589123868,18.125,31.892,18.572,2.26,3.03,0.512,0,5.8,94.2,0,0,0
Oakley Unified School District 274,395,White,86.3359375,13.053,23.077,37.403,1.708,8.766,2.785,0,12.5,80.6,0,0,0
Oberlin Unified School District 294,344,White,85.51020408163265,20.519,23.102,22.821,0.586,3.733,5.233,2.035,1.2,94.2,0,0,0
Olathe Unified School District 233,31952,White,90.12342726804502,5.89,23.17,26.695,1.689,3.794,5.27,4.673,15.2,67.5,7.1,0.4,3.5
Onaga-Havensville-Wheaton Unified School District 322,371,White,85.94462540716611,7.639,32.258,15.21,0.971,13.453,7.547,0,6.5,83.1,0,0,1
Osage City Unified School District 420,490,White,85.06429780033841,19.785,31.538,28.043,0.185,10.224,1.429,0,13.3,84.1,0,0.7,0
Osawatomie Unified School District 367,1055,White,89.73955223880597,17.04,60.196,23.757,1.423,19.13,3.697,0,15.2,79.8,0,0,0
Osborne County Unified School District 392,318,White,86.44736842105263,18.493,30.126,26.19,0.498,10.7,6.289,0,10,83.3,0,0,0
Oskaloosa Public Schools Unified School District 341,597,White,93.29391891891892,11.5,29.149,20.818,2.246,17.736,9.715,0,2.4,89.5,0,0,0
Oswego Unified School District 504,348,White,85.63565891472868,16.082,44.631,21.65,2.724,7.099,6.322,0,1.1,74.3,0,1.1,0
Santa Fe Trail Unified School District 434,1033,White,88.6248872858431,13.379,26.429,21.159,0.746,8.961,4.937,0,3.4,94.1,0,0.4,0
Oxford Unified School District 358,352,White,79.16822429906543,11.073,36.957,26.122,0.258,9.198,5.682,6.818,12.1,74.2,0,6.1,3
Palco Unified School District 269,103,White,75,16.912,29.412,16.399,0.326,12.057,0,0,0,90.5,3.8,0,0
Paola Unified School District 368,2137,White,89.64560439560438,7.678,13.565,23.652,0.126,23.671,7.394,0,1.2,91.8,1.4,4.2,0.7
Parsons Unified School District 503,1689,White,84.72516025641025,22.156,42.887,18.736,3.074,15.183,10.42,0,10,71.4,7.9,0.6,1.8
Peabody-Burns Unified School District 398,327,White,75.64247311827957,9.669,14.184,26.482,1.138,15.367,3.364,0,1.3,95,1.3,0,0
Perry Public Schools Unified School District 343,1060,White,90.3656330749354,9.422,23.184,25.526,1.015,8.981,5.566,0,3,91.1,0.4,0,0.4
Phillipsburg Unified School District 325,534,White,92.2156862745098,15.371,13.992,19.988,3.432,24.054,5.243,0,5.4,91,2.7,0,0
Piper Unified School District 203,2300,White,90.63333333333333,5.081,16.149,20.596,2.046,1.427,5.391,0.435,11.1,58.2,19.4,0,6.1
Pittsburg Unified School District 250,3134,White,82.49720506031186,21.017,39.033,29.15,6.282,14.193,7.116,4.052,16.6,68.1,4,0,2.3
Plainville Unified School District 270,471,White,89.63446475195823,11.869,38.117,28.453,0.402,8.47,7.006,0,2,95,0,0,0
Pleasanton Unified School District 344,496,White,89.54248366013071,15.67,16.667,25.425,2.944,21.711,4.234,0,0.8,100,0,0,0
West Franklin Unified School District 287,867,White,85.40031152647975,10.552,7.293,28.525,0.306,17.904,5.306,0,2.8,93.9,0,0.4,0
Pratt Unified School District 382,1428,White,81.55461393596987,14.458,17.79,31.128,3.717,17.659,6.232,3.151,6.8,86,4.1,0,0
Pretty Prairie Unified School District 311,291,White,85.91489361702128,13.333,13.281,17.698,1.468,20.714,2.749,0,4.1,95.9,0,0,0
Quinter Public Schools Unified School District 293,254,White,84.50704225352112,17.029,18.777,20.807,0.99,9.346,6.299,0,9.6,88.5,0,0,1.5
Blue Valley Unified School District 384,249,White,75,8.614,14.097,24.364,0.821,10.826,4.819,0,0,95.6,4.4,0,0
Golden Plains Unified School District 316,176,White,75,20.37,13.869,18.847,1.058,8.297,15.341,0,23.5,76.5,0,0,0
Renwick Unified School District 267,1985,White,95.46462264150944,7.929,14.916,21.241,0.676,2.304,1.461,0,4.4,91.3,2.2,0,0
Riley County Unified School District 378,895,White,92.5948275862069,10.701,18.991,17.963,4.232,0.551,4.134,0,8.7,72.7,2.3,1.2,6.4
Riverton Unified School District 404,577,White,92.93191489361702,16.613,40.797,17.6,1.885,5.495,4.853,0,0.7,84.2,0,2.5,0
Rolla Unified School District 217,292,White,76.5548780487805,26.923,26.587,29.384,0,16.035,2.74,4.11,27.5,62.7,3.9,0,0
Flinthills Unified School District 492,304,White,85.63725490196079,9.091,23.929,14.213,0.61,14.524,4.276,0,11.1,81,0,6.3,0
Rose Hill Public Schools Unified School District 394,1432,White,88.02837754472547,8.3,14.565,27.612,2.338,4.812,7.891,0,3,90.7,1.5,0,0
Pawnee Heights Unified School District 496,99,NA,NA,9.756,20,29.936,0,3.053,2.02,0,NA,NA,NA,NA,NA
Russell County Unified School District 407,932,White,77.6875800256082,15.772,21.826,24.257,0.826,2.337,6.33,0,7.1,87.4,0.4,0,0
Salina Unified School District 305,8191,White,85.07930672268907,14.634,36.21,30.051,1.187,9.075,4.566,1.636,20.1,68.3,1.6,0.3,1.8
Satanta Unified School District 507,321,Hispanic/Latino,81.3425925925926,17.493,24.667,21.739,7.094,12.346,0,0.623,62.3,37.7,0,0,0
Skyline Schools Unified School District 438,224,White,88.30508474576271,13.42,19.9,29.529,4.651,20.225,0,0,16.7,62.5,0,1.7,0
Seaman Unified School District 345,3822,White,91.98186596583444,8.667,21.77,22.964,1.195,7.672,6.096,0,6.3,87.2,2.2,1.3,0
Chautauqua County Community Unified School District 286,302,White,85.66666666666667,24.921,44.402,15.058,3.147,31.159,11.258,0,1.4,88.1,0,11.9,0
Sedgwick Public Schools Unified School District 439,368,White,89.99249530956848,7.676,21.944,22.009,0,15.6,4.891,0,5.8,89.9,0,2.9,0
Wallace County Schools Unified School District 241,216,White,78.5625,17.368,4.819,22.883,0,2.414,3.704,5.093,8.7,91.3,0,0,0
Shawnee Mission Public Schools Unified School District,33010,White,87.38559273964833,6.884,27.8,27.191,1.328,3.822,5.295,2.908,16.1,66.5,7.6,0.1,2.6
Silver Lake Unified School District 372,801,White,91.73559322033898,8.275,29.606,18.315,2.711,15.426,4.12,0,6.1,93.2,0,0,0.5
Solomon Unified School District 393,349,White,84.8785046728972,8.38,21.034,25.244,3.689,15.06,8.596,0,1.3,98.4,0,0,0
South Haven Unified School District 509,237,White,83.65384615384616,11.377,6.667,16.173,0,2.333,2.532,0,0,94.1,0,0,0
Spearville Unified School District 381,314,White,87.5187969924812,6.224,2.135,21.751,3.792,8.168,0,0,6.1,93.9,0,0,0
Spring Hill Unified School District 230,3146,White,52.58663704716336,3.509,18.657,24.645,0.246,5.076,5.976,0,11.7,83.5,1.6,1.3,1.3
St. Francis Community Schools Unified School District 297,308,White,70.02713178294573,18.214,27.509,23.594,0.549,2.168,0.974,0,12.3,87.7,0,0,0
St. John-Hudson Unified School District 350,209,White,87.86649214659685,13.993,5.67,20.925,0.495,17.23,3.349,2.392,19.1,78.7,0,0,0
Stafford Unified School District 349,278,White,68.34069400630915,27.451,40.084,31.485,1.49,20.256,2.518,0,15,80,3.3,0,0
Blue Valley Unified School District 229,25745,White,95.00591191250368,2.336,14.375,23.729,1.014,0.737,2.696,0.699,6.3,74.9,3.8,0,11.3
Sterling Unified School District 376,595,White,92.86144578313254,14.157,36.433,19.089,1.029,3.557,0.504,0,9.6,85.2,0.7,1.7,0
Stockton Unified School District 271,287,White,86.00719424460432,18.959,16.142,21.297,0.358,7.47,3.833,0,6.5,85.5,4.8,0,0
Sublette Unified School District 374,503,White,86.23688969258589,10.647,29.764,23.63,7.683,14.697,1.789,9.742,31.5,55.4,0,0.9,0
Sylvan Grove Unified School District 299,191,White,82.62569832402235,19.409,17.143,22.222,0.408,16.667,9.948,0,0,92.9,0,0,0
Syracuse Unified School District 494,589,Hispanic/Latino,89.5216606498195,18.693,15.152,23.406,0.587,19.576,8.489,11.715,50.4,44.9,0,0,0
Shawnee Heights Unified School District 450,3633,White,91.71257651641626,7.318,20.117,23.415,0.748,8.787,4.789,0,11.7,73.2,9.9,0.4,0
Tonganoxie Unified School District 464,2143,White,90.11324786324786,8.508,26.02,24.584,2.244,8.239,5.04,0,5.5,83.9,1.5,2.7,2.5
Topeka Public Schools Unified School District 501,15088,White,75.44124197563212,21.439,38.903,27.851,2.91,32.244,4.328,4.295,30.9,42.3,15.9,1.1,0.5
Circle Unified School District 375,1627,White,87.74806892453951,11.929,20.068,22.651,2.233,4.194,8.851,0.553,1.5,85.8,5.7,0,0.8
Troy Public Schools Unified School District 429,321,White,88.125,7.385,7.368,23.815,0.264,9.278,9.657,0,8.8,89.7,0,0,0
Turner Unified School District 202,4139,White,75.73776546629733,20.656,47.357,31.166,3.093,17.983,4.953,5.315,37.1,42,13.5,0.4,0.4
Udall Unified School District 463,391,White,89.41265060240964,15.718,27.844,25.335,2.635,8.126,2.813,0,0,84,9.3,4,0
Ulysses Unified School District 214,1780,Hispanic/Latino,83.4499455930359,15.868,9.153,21.489,2.65,12.984,8.146,8.989,65.6,32.1,0,0,0.6
Uniontown Unified School District 235,364,White,87.40133037694012,21.133,21.725,17.7,3.727,23.887,6.044,0,7.8,85.9,0,0,0
Valley Center Public Schools Unified School District 262,2846,White,88.10916392844103,7.425,19.8,26.797,1.522,6.499,3.654,0,7.3,88.5,0.2,0,0.8
