GeoId|Geography|LEAID|Year|Iteration|CDP05.3_51est|CDP05.3_51moe|CDP05.3_52est|CDP05.3_52moe|CDP05.3_52pct|CDP05.3_52pctmoe|CDP05.3_53est|CDP05.3_53moe|CDP05.3_53pct|CDP05.3_53pctmoe|CDP05.3_54est|CDP05.3_54moe|CDP05.3_54pct|CDP05.3_54pctmoe|CDP05.3_55est|CDP05.3_55moe|CDP05.3_55pct|CDP05.3_55pctmoe|CDP05.3_56est|CDP05.3_56moe|CDP05.3_56pct|CDP05.3_56pctmoe|CDP05.3_57est|CDP05.3_57moe|CDP05.3_57pct|CDP05.3_57pctmoe|CDP05.3_58est|CDP05.3_58moe|CDP05.3_58pct|CDP05.3_58pctmoe|CDP05.3_59est|CDP05.3_59moe|CDP05.3_59pct|CDP05.3_59pctmoe|CDP05.3_60est|CDP05.3_60moe|CDP05.3_60pct|CDP05.3_60pctmoe|CDP05.3_61est|CDP05.3_61moe|CDP05.3_61pct|CDP05.3_61pctmoe|CDP05.3_62est|CDP05.3_62moe|CDP05.3_62pct|CDP05.3_62pctmoe|CDP05.3_63est|CDP05.3_63moe|CDP05.3_63pct|CDP05.3_63pctmoe|CDP05.3_64est|CDP05.3_64moe|CDP05.3_64pct|CDP05.3_64pctmoe|CDP05.3_65est|CDP05.3_65moe|CDP05.3_65pct|CDP05.3_65pctmoe|CDP05.3_66est|CDP05.3_66moe|CDP05.3_66pct|CDP05.3_66pctmoe
97000US4822830|Hearne Independent School District, LA|4822830|2014-2018|105|1385|192|670|135|48.4|8.8|670|135|48.4|8.8|0|19|0.0|2.8|0|19|0.0|2.8|0|19|0.0|2.8|715|169|51.6|8.8|285|109|20.6|7.3|410|153|29.6|10.0|0|19|0.0|2.8|0|19|0.0|2.8|0|19|0.0|2.8|0|19|0.0|2.8|20|26|1.4|1.9|0|19|0.0|2.8|20|26|1.4|1.9
97000US4822890|Hemphill Independent School District, LA|4822890|2014-2018|105|815|220|100|51|12.3|6.3|100|51|12.3|6.3|0|19|0.0|4.8|0|19|0.0|4.8|0|19|0.0|4.8|710|211|87.1|6.6|560|191|68.7|15.4|25|29|3.1|3.6|0|19|0.0|4.8|0|19|0.0|4.8|0|19|0.0|4.8|55|80|6.7|9.4|75|92|9.2|10.8|0|19|0.0|4.8|75|92|9.2|10.8
97000US4822920|Hempstead Independent School District, LA|4822920|2014-2018|105|2315|334|1005|279|43.4|9.0|980|278|42.3|9.2|0|21|0.0|1.7|0|21|0.0|1.7|25|42|1.1|1.8|1310|248|56.6|9.0|355|135|15.3|5.7|760|245|32.8|10.3|0|21|0.0|1.7|0|21|0.0|1.7|0|21|0.0|1.7|0|21|0.0|1.7|190|204|8.2|8.6|0|21|0.0|1.7|190|204|8.2|8.6
97000US4822970|Henderson Independent School District, LA|4822970|2014-2018|105|3105|339|655|182|21.1|5.4|600|173|19.3|5.3|0|25|0.0|1.3|0|25|0.0|1.3|55|58|1.8|1.8|2450|314|78.9|5.4|1555|282|50.1|6.3|745|179|24.0|5.4|0|25|0.0|1.3|60|14|1.9|0.6|0|25|0.0|1.3|0|25|0.0|1.3|85|65|2.7|2.1|4|10|0.1|0.5|75|63|2.4|2.1
97000US4822980|Henrietta Independent School District, LA|4822980|2014-2018|105|815|104|85|36|10.4|4.3|85|36|10.4|4.3|0|19|0.0|4.8|0|19|0.0|4.8|0|19|0.0|4.8|730|101|89.6|4.3|720|104|88.3|5.2|4|2|0.5|1.4|10|20|1.2|2.6|0|19|0.0|4.8|0|19|0.0|4.8|0|19|0.0|4.8|0|19|0.0|4.8|0|19|0.0|4.8|0|19|0.0|4.8
95000US1722020|Lansing School District 158, LA|1722020|2014-2018|105|2300|360|530|222|23.0|8.5|485|225|21.1|8.6|0|20|0.0|1.2|0|20|0.0|1.2|45|45|2.0|2.0|1770|319|77.0|8.5|305|119|13.3|5.1|1360|314|59.1|10.4|0|20|0.0|1.2|15|26|0.7|1.1|0|20|0.0|1.2|0|20|0.0|1.2|90|81|3.9|3.5|0|20|0.0|1.2|90|81|3.9|3.5
95000US1722050|Laraway Community Consolidated School District 70C, LA|1722050|2014-2018|105|420|93|220|84|52.4|16.6|200|87|47.6|18.0|15|28|3.6|6.9|0|11|0.0|6.3|0|11|0.0|6.3|200|83|47.6|16.6|35|28|8.3|6.9|120|80|28.6|17.3|0|11|0.0|6.3|0|11|0.0|6.3|0|11|0.0|6.3|0|11|0.0|6.3|45|53|10.7|12.8|0|11|0.0|6.3|45|53|10.7|12.8
95000US0622380|Las Lomitas Elementary School District, LA|0622380|2014-2018|105|1445|240|20|26|1.4|1.9|20|26|1.4|1.9|0|19|0.0|2.4|0|19|0.0|2.4|0|19|0.0|2.4|1425|236|98.6|1.9|910|227|63.0|10.8|45|73|3.1|4.9|0|19|0.0|2.4|305|125|21.1|8.1|0|19|0.0|2.4|0|19|0.0|2.4|160|82|11.1|6.1|0|19|0.0|2.4|160|82|11.1|6.1
95000US1722080|LaSalle Elementary School District 122, LA|1722080|2014-2018|105|1215|297|425|208|35.0|15.3|425|208|35.0|15.3|0|15|0.0|2.2|0|15|0.0|2.2|0|15|0.0|2.2|790|269|65.0|15.3|725|253|59.7|15.4|0|15|0.0|2.2|0|15|0.0|2.2|0|15|0.0|2.2|0|15|0.0|2.2|0|15|0.0|2.2|65|72|5.3|5.7|0|15|0.0|2.2|65|72|5.3|5.7
96000US1722110|LaSalle-Peru Township High School District 120, LA|1722110|2014-2018|105|1030|162|250|86|24.3|7.1|240|87|23.3|7.3|10|15|1.0|1.5|0|20|0.0|2.6|0|20|0.0|2.6|785|137|76.2|7.0|770|135|74.8|6.9|0|20|0.0|2.6|0|20|0.0|2.6|0|20|0.0|2.6|0|20|0.0|2.6|0|20|0.0|2.6|15|14|1.5|1.3|0|20|0.0|2.6|15|14|1.5|1.3
97000US1722150|Lawrence County Community Unit District 20, LA|1722150|2014-2018|105|1255|194|95|76|7.6|5.8|60|72|4.8|5.7|0|15|0.0|2.2|0|15|0.0|2.2|35|68|2.8|5.3|1155|177|92.0|5.9|1080|169|86.1|6.3|0|15|0.0|2.2|0|15|0.0|2.2|4|9|0.3|0.7|0|15|0.0|2.2|0|15|0.0|2.2|70|58|5.6|4.6|0|15|0.0|2.2|70|58|5.6|4.6
97000US1722620|Le Roy Community Unit School District 2, LA|1722620|2014-2018|105|815|126|0|11|0.0|3.3|0|11|0.0|3.3|0|11|0.0|3.3|0|11|0.0|3.3|0|11|0.0|3.3|815|126|100.0|3.3|810|128|99.4|1.3|4|10|0.5|1.5|0|11|0.0|3.3|0|11|0.0|3.3|0|11|0.0|3.3|0|11|0.0|3.3|0|11|0.0|3.3|0|11|0.0|3.3|0|11|0.0|3.3
97000US1722300|Lebanon Community Unit School District 9, LA|1722300|2014-2018|105|670|195|20|22|3.0|3.5|15|20|2.2|3.4|0|15|0.0|4.0|0|15|0.0|4.0|4|10|0.6|1.9|650|196|97.0|3.5|340|140|50.7|20.5|210|142|31.3|19.4|0|15|0.0|4.0|0|15|0.0|4.0|0|15|0.0|4.0|0|15|0.0|4.0|100|152|14.9|21.5|0|15|0.0|4.0|100|152|14.9|21.5
97000US1722350|Lee Center Community Unit School District 271, LA|1722350|2014-2018|105|185|67|30|25|16.2|13.1|20|22|10.8|12.4|10|11|5.4|7.7|0|11|0.0|13.8|0|11|0.0|13.8|155|62|83.8|13.1|155|63|83.8|13.6|0|11|0.0|13.8|4|5|2.2|3.7|0|11|0.0|13.8|0|11|0.0|13.8|0|11|0.0|13.8|0|11|0.0|13.8|0|11|0.0|13.8|0|11|0.0|13.8
97000US1722870|Leland Community Unit School District 1, LA|1722870|2014-2018|105|255|57|30|30|11.8|11.2|30|30|11.8|11.2|0|11|0.0|10.2|0|11|0.0|10.2|0|11|0.0|10.2|225|51|88.2|11.2|220|50|86.3|11.5|0|11|0.0|10.2|0|11|0.0|10.2|0|11|0.0|10.2|0|11|0.0|10.2|0|11|0.0|10.2|4|8|1.6|3.4|0|11|0.0|10.2|4|8|1.6|3.4
96000US1722500|Lemont Township High School District 210, LA|1722500|2014-2018|105|1220|259|255|197|20.9|13.5|225|196|18.4|13.6|10|17|0.8|1.4|0|20|0.0|2.2|15|16|1.2|1.4|970|174|79.5|13.4|875|160|71.7|12.9|10|19|0.8|1.7|0|20|0.0|2.2|30|44|2.5|3.7|0|20|0.0|2.2|0|20|0.0|2.2|50|46|4.1|3.7|10|17|0.8|1.5|40|43|3.3|3.5
97000US1722530|Lena-Winslow Community Unit School District 202, LA|1722530|2014-2018|105|830|134|0|11|0.0|3.3|0|11|0.0|3.3|0|11|0.0|3.3|0|11|0.0|3.3|0|11|0.0|3.3|830|134|100.0|3.3|805|124|97.0|5.0|25|43|3.0|5.0|0|11|0.0|3.3|0|11|0.0|3.3|0|11|0.0|3.3|0|11|0.0|3.3|0|11|0.0|3.3|0|11|0.0|3.3|0|11|0.0|3.3
97000US1722710|Lexington Community Unit School District 7, LA|1722710|2014-2018|105|505|140|4|7|0.8|1.4|0|11|0.0|5.3|4|7|0.8|1.4|0|11|0.0|5.3|0|11|0.0|5.3|500|140|99.0|1.8|500|140|99.0|1.8|0|11|0.0|5.3|0|11|0.0|5.3|0|11|0.0|5.3|0|11|0.0|5.3|0|11|0.0|5.3|0|11|0.0|5.3|0|11|0.0|5.3|0|11|0.0|5.3
96000US1722740|Leyden Community High School District 212, LA|1722740|2014-2018|105|2880|367|1970|330|68.4|6.1|1355|282|47.0|7.3|365|187|12.7|6.0|0|26|0.0|0.9|250|107|8.7|3.8|905|193|31.4|6.1|785|184|27.3|5.8|45|43|1.6|1.5|0|26|0.0|0.9|50|43|1.7|1.5|0|26|0.0|0.9|0|26|0.0|0.9|25|25|0.9|0.9|0|26|0.0|0.9|25|25|0.9|0.9
97000US1722770|Liberty Community Unit School District 2, LA|1722770|2014-2018|105|840|246|0|11|0.0|3.2|0|11|0.0|3.2|0|11|0.0|3.2|0|11|0.0|3.2|0|11|0.0|3.2|840|246|100.0|3.2|840|246|100.0|3.2|0|11|0.0|3.2|0|11|0.0|3.2|0|11|0.0|3.2|0|11|0.0|3.2|0|11|0.0|3.2|0|11|0.0|3.2|0|11|0.0|3.2|0|11|0.0|3.2
96000US1722830|Libertyville Community High School District 128, LA|1722830|2014-2018|105|3150|349|275|97|8.7|2.8|200|84|6.3|2.6|35|40|1.1|1.3|15|18|0.5|0.6|25|24|0.8|0.8|2870|327|91.1|2.9|2375|272|75.4|4.2|100|108|3.2|3.3|10|22|0.3|0.7|340|117|10.8|3.5|4|8|0.1|0.3|0|26|0.0|0.9|35|27|1.1|0.9|0|26|0.0|0.9|35|27|1.1|0.9
95000US1722800|Libertyville School District 70, LA|1722800|2014-2018|105|2640|260|145|82|5.5|3.1|115|75|4.4|2.8|10|17|0.4|0.7|0|17|0.0|1.0|20|28|0.8|1.1|2495|253|94.5|3.1|2200|242|83.3|5.8|10|15|0.4|0.6|0|17|0.0|1.0|195|144|7.4|5.2|0|17|0.0|1.0|10|16|0.4|0.6|80|53|3.0|2.1|0|17|0.0|1.0|80|53|3.0|2.1
96000US1722950|Limestone Community High School District 310, LA|1722950|2014-2018|105|1015|177|15|24|1.5|2.3|15|24|1.5|2.3|0|20|0.0|2.7|0|20|0.0|2.7|0|20|0.0|2.7|1000|175|98.5|2.3|850|167|83.7|7.0|65|46|6.4|4.4|10|16|1.0|1.6|4|11|0.4|1.6|0|20|0.0|2.7|0|20|0.0|2.7|65|52|6.4|5.2|0|20|0.0|2.7|65|52|6.4|5.2
95000US1722920|Limestone Walters Community Consolidated School District 316, LA|1722920|2014-2018|105|225|99|0|11|0.0|11.5|0|11|0.0|11.5|0|11|0.0|11.5|0|11|0.0|11.5|0|11|0.0|11.5|225|99|100.0|11.5|215|100|95.6|9.2|4|6|1.8|2.9|0|11|0.0|11.5|0|11|0.0|11.5|0|11|0.0|11.5|0|11|0.0|11.5|10|13|4.4|6.1|0|11|0.0|11.5|10|13|4.4|6.1
95000US1722980|Lincoln Elementary School District 27, LA|1722980|2014-2018|105|1160|218|0|17|0.0|2.3|0|17|0.0|2.3|0|17|0.0|2.3|0|17|0.0|2.3|0|17|0.0|2.3|1160|218|100.0|2.3|1085|220|93.5|3.1|4|8|0.3|1.0|4|5|0.3|0.5|0|17|0.0|2.3|0|17|0.0|2.3|0|17|0.0|2.3|65|30|5.6|3.1|0|17|0.0|2.3|65|30|5.6|3.1
97000US0622050|Live Oak Unified School District, LA|0622050|2014-2018|105|1995|302|1190|291|59.6|8.9|1125|285|56.4|9.3|45|55|2.3|2.7|0|19|0.0|1.7|20|35|1.0|1.8|805|178|40.4|8.9|485|146|24.3|7.9|30|42|1.5|2.2|4|5|0.2|0.3|250|128|12.5|6.0|0|19|0.0|1.7|0|19|0.0|1.7|35|33|1.8|1.7|0|19|0.0|1.7|35|33|1.8|1.7
97000US0622110|Livermore Valley Joint Unified School District, LA|0622110|2014-2018|105|15320|832|4260|541|27.8|3.1|3855|560|25.2|3.2|115|75|0.8|0.5|25|40|0.2|0.3|265|154|1.7|1.0|11060|722|72.2|3.1|7420|623|48.4|3.3|180|185|1.2|1.2|20|21|0.1|0.1|2250|317|14.7|2.0|60|63|0.4|0.4|0|29|0.0|0.2|1130|270|7.4|1.8|15|26|0.1|0.2|1110|270|7.2|1.8
95000US0622170|Livingston Union School District, LA|0622170|2014-2018|105|2480|312|2290|309|92.3|4.1|2290|309|92.3|4.1|0|19|0.0|1.4|0|19|0.0|1.4|0|19|0.0|1.4|190|102|7.7|4.1|35|25|1.4|1.0|0|19|0.0|1.4|0|19|0.0|1.4|140|96|5.6|3.9|0|19|0.0|1.4|0|19|0.0|1.4|15|22|0.6|0.9|15|22|0.6|0.9|0|19|0.0|1.4
97000US0622230|Lodi Unified School District, LA|0622230|2014-2018|105|31300|1350|14280|1177|45.6|2.7|13360|1191|42.7|2.9|150|94|0.5|0.3|0|29|0.0|0.1|770|276|2.5|0.9|17020|933|54.4|2.7|6450|678|20.6|2.1|1950|305|6.2|1.0|10|20|0.0|0.1|6380|671|20.4|2.1|295|110|0.9|0.4|95|109|0.3|0.3|1840|390|5.9|1.3|80|99|0.3|0.3|1760|394|5.6|1.3
95000US0622320|Loleta Union Elementary School District, LA|0622320|2014-2018|105|145|71|40|27|27.6|17.3|35|23|24.1|16.2|4|8|2.8|5.1|0|12|0.0|21.2|0|12|0.0|21.2|105|64|72.4|17.3|80|58|55.2|22.3|0|12|0.0|21.2|15|16|10.3|12.1|4|4|2.8|5.2|0|12|0.0|21.2|0|12|0.0|21.2|10|22|6.9|14.3|0|12|0.0|21.2|10|22|6.9|14.3
95000US0622350|Loma Prieta Joint Union Elementary School District, LA|0622350|2014-2018|105|375|154|45|50|12.0|13.3|45|50|12.0|13.3|0|12|0.0|8.9|0|12|0.0|8.9|0|12|0.0|8.9|325|146|86.7|13.4|325|146|86.7|13.4|0|12|0.0|8.9|0|12|0.0|8.9|0|12|0.0|8.9|0|12|0.0|8.9|0|12|0.0|8.9|0|12|0.0|8.9|0|12|0.0|8.9|0|12|0.0|8.9
97000US4022950|Lomega Public Schools, LA|4022950|2014-2018|105|160|72|4|7|2.5|8.2|0|9|0.0|11.7|0|9|0.0|11.7|4|7|2.5|8.2|0|9|0.0|11.7|160|72|100.0|11.7|135|58|84.4|16.5|0|9|0.0|11.7|10|15|6.3|9.2|0|9|0.0|11.7|0|9|0.0|11.7|0|9|0.0|11.7|15|27|9.4|14.7|0|9|0.0|11.7|15|27|9.4|14.7
97000US0622410|Lompoc Unified School District, LA|0622410|2014-2018|105|10600|658|6835|556|64.5|4.0|6270|603|59.2|4.6|25|28|0.2|0.3|45|70|0.4|0.7|495|205|4.7|1.9|3770|509|35.6|4.0|2485|424|23.4|3.5|375|226|3.5|2.1|15|27|0.1|0.3|215|97|2.0|0.9|20|34|0.2|0.3|0|29|0.0|0.3|655|183|6.2|1.7|0|29|0.0|0.3|655|183|6.2|1.7
97000US0622500|Long Beach Unified School District, LA|0622500|2014-2018|105|75690|1799|43990|1747|58.1|1.6|38110|1674|50.4|1.7|255|118|0.3|0.2|100|70|0.1|0.1|5530|734|7.3|0.9|31695|1293|41.9|1.6|11365|720|15.0|0.9|8940|914|11.8|1.2|140|108|0.2|0.1|7670|613|10.1|0.8|385|170|0.5|0.2|170|77|0.2|0.1|3025|449|4.0|0.6|120|69|0.2|0.1|2905|444|3.8|0.6
95000US0622560|Loomis Union Elementary School District, LA|0622560|2014-2018|105|2655|375|275|114|10.4|4.0|70|69|2.6|2.6|30|40|1.1|1.5|0|23|0.0|1.3|175|108|6.6|3.9|2380|348|89.6|4.0|2075|364|78.2|6.8|25|48|0.9|1.9|0|23|0.0|1.3|10|21|0.4|0.8|0|23|0.0|1.3|0|23|0.0|1.3|265|148|10.0|5.8|0|23|0.0|1.3|265|148|10.0|5.8
97000US0622590|Los Alamitos Unified School District, LA|0622590|2014-2018|105|5840|426|1615|299|27.7|4.4|1030|204|17.6|3.3|85|85|1.5|1.4|95|72|1.6|1.2|410|215|7.0|3.6|4225|373|72.3|4.4|2615|345|44.8|4.9|150|113|2.6|1.9|55|83|0.9|1.4|805|160|13.8|2.6|0|26|0.0|0.6|4|8|0.1|0.2|590|187|10.1|3.2|55|71|0.9|1.2|540|171|9.2|2.9
95000US0622650|Los Altos Elementary School District, LA|0622650|2014-2018|105|5060|454|255|115|5.0|2.3|130|75|2.6|1.5|4|11|0.1|0.3|10|15|0.2|0.3|105|83|2.1|1.6|4810|457|95.1|2.3|2310|268|45.7|4.3|75|96|1.5|1.9|0|26|0.0|0.7|1840|277|36.4|4.3|0|26|0.0|0.7|10|15|0.2|0.3|575|168|11.4|3.0|0|26|0.0|0.7|575|168|11.4|3.0
97000US0622710|Los Angeles Unified School District, LA|0622710|2014-2018|105|644460|4420|471145|3313|73.1|0.4|358110|3250|55.6|0.4|2905|535|0.5|0.1|1740|334|0.3|0.1|108390|2171|16.8|0.3|173315|2973|26.9|0.4|68560|1745|10.6|0.2|48295|1669|7.5|0.2|605|206|0.1|0.1|37035|1251|5.7|0.2|1425|402|0.2|0.1|2485|480|0.4|0.1|14920|1084|2.3|0.2|715|196|0.1|0.1|14205|1044|2.2|0.2
97000US0622740|Los Banos Unified School District, LA|0622740|2014-2018|105|9940|733|8565|700|86.2|2.8|8265|722|83.1|3.4|10|17|0.1|0.2|0|26|0.0|0.4|290|166|2.9|1.7|1375|291|13.8|2.8|1085|281|10.9|2.8|50|81|0.5|0.8|25|41|0.3|0.4|20|45|0.2|0.5|4|5|0.0|0.1|0|26|0.0|0.4|190|126|1.9|1.2|0|26|0.0|0.4|190|126|1.9|1.2
95000US0622830|Los Gatos Union Elementary School District, LA|0622830|2014-2018|105|2955|381|280|115|9.5|4.0|215|101|7.3|3.5|0|23|0.0|1.2|0|23|0.0|1.2|60|52|2.0|1.8|2675|390|90.5|4.0|2060|358|69.7|5.6|0|23|0.0|1.2|0|23|0.0|1.2|310|117|10.5|3.8|0|23|0.0|1.2|0|23|0.0|1.2|305|115|10.3|4.0|10|13|0.3|0.5|300|115|10.2|3.9
96000US0622800|Los Gatos-Saratoga Joint Union School District, LA|0622800|2014-2018|105|2835|350|215|142|7.6|5.0|195|141|6.9|4.8|0|29|0.0|1.2|0|29|0.0|1.2|25|25|0.9|1.0|2620|351|92.4|5.0|1635|271|57.7|6.5|35|40|1.2|1.4|0|29|0.0|1.2|775|166|27.3|4.8|0|29|0.0|1.2|4|11|0.1|0.5|170|92|6.0|3.1|0|29|0.0|1.2|170|92|6.0|3.1
97000US0622860|Los Molinos Unified School District, LA|0622860|2014-2018|105|530|144|145|101|27.4|17.4|140|99|26.4|17.2|0|12|0.0|6.4|0|12|0.0|6.4|4|8|0.8|1.3|385|137|72.6|17.4|385|137|72.6|17.4|0|12|0.0|6.4|0|12|0.0|6.4|0|12|0.0|6.4|0|12|0.0|6.4|0|12|0.0|6.4|0|12|0.0|6.4|0|12|0.0|6.4|0|12|0.0|6.4
95000US0622890|Los Nietos Elementary School District, LA|0622890|2014-2018|105|1295|269|1130|225|87.3|8.1|980|205|75.7|9.1|4|6|0.3|0.5|0|19|0.0|2.7|150|88|11.6|6.3|165|120|12.7|8.1|125|114|9.7|8.0|25|26|1.9|2.0|0|19|0.0|2.7|10|26|0.8|2.0|0|19|0.0|2.7|0|19|0.0|2.7|0|19|0.0|2.7|0|19|0.0|2.7|0|19|0.0|2.7
95000US0622950|Lost Hills Union Elementary School District, LA|0622950|2014-2018|105|395|100|395|100|100.0|8.5|390|99|98.7|3.2|0|12|0.0|8.5|0|12|0.0|8.5|4|11|1.0|3.8|0|12|0.0|8.5|0|12|0.0|8.5|0|12|0.0|8.5|0|12|0.0|8.5|0|12|0.0|8.5|0|12|0.0|8.5|0|12|0.0|8.5|0|12|0.0|8.5|0|12|0.0|8.5|0|12|0.0|8.5
97000US2622050|Lowell Area Schools, LA|2622050|2014-2018|105|3015|351|110|91|3.6|3.0|65|66|2.2|2.2|10|14|0.3|0.5|0|18|0.0|0.7|35|57|1.2|1.9|2905|343|96.4|3.0|2680|353|88.9|4.7|30|43|1.0|1.4|0|18|0.0|0.7|10|17|0.3|0.6|0|18|0.0|0.7|10|14|0.3|0.5|180|114|6.0|3.8|0|18|0.0|0.7|180|114|6.0|3.8
97000US2622200|Ludington Area School District, LA|2622200|2014-2018|105|2120|208|180|60|8.5|2.7|165|60|7.8|2.7|10|14|0.5|0.7|0|16|0.0|1.1|4|7|0.2|0.4|1940|198|91.5|2.7|1840|192|86.8|4.0|15|24|0.7|1.2|0|16|0.0|1.1|25|23|1.2|1.1|0|16|0.0|1.1|0|16|0.0|1.1|60|40|2.8|1.8|4|10|0.2|0.6|55|38|2.6|1.7
97000US2622260|Mackinaw City Public Schools, LA|2622260|2014-2018|105|200|58|0|10|0.0|10.6|0|10|0.0|10.6|0|10|0.0|10.6|0|10|0.0|10.6|0|10|0.0|10.6|200|58|100.0|10.6|155|48|77.5|13.0|10|19|5.0|10.2|4|2|2.0|4.8|0|10|0.0|10.6|0|10|0.0|10.6|0|10|0.0|10.6|35|25|17.5|11.9|0|10|0.0|10.6|35|25|17.5|11.9
97000US2622290|Madison Public Schools, LA|2622290|2014-2018|105|1595|326|175|173|11.0|10.6|160|173|10.0|10.6|10|19|0.6|1.3|0|16|0.0|1.4|0|16|0.0|1.4|1420|317|89.0|10.6|1190|302|74.6|11.0|100|92|6.3|5.8|15|28|0.9|1.7|20|20|1.3|1.3|0|16|0.0|1.4|0|16|0.0|1.4|95|83|6.0|5.4|0|16|0.0|1.4|95|83|6.0|5.4
97000US2622320|Madison School District, LA|2622320|2014-2018|105|1005|265|330|152|32.8|12.9|330|152|32.8|12.9|0|14|0.0|2.2|0|14|0.0|2.2|0|14|0.0|2.2|675|225|67.2|12.9|605|216|60.2|14.2|15|20|1.5|2.1|20|34|2.0|3.3|0|14|0.0|2.2|0|14|0.0|2.2|0|14|0.0|2.2|35|40|3.5|3.9|0|14|0.0|2.2|35|40|3.5|3.9
97000US2622350|Mancelona Public Schools, LA|2622350|2014-2018|105|1010|130|10|18|1.0|1.9|10|16|1.0|1.6|0|14|0.0|2.2|0|14|0.0|2.2|4|5|0.4|0.6|1000|130|99.0|1.9|945|127|93.6|4.6|20|21|2.0|2.0|0|14|0.0|2.2|10|14|1.0|1.4|0|14|0.0|2.2|0|14|0.0|2.2|25|17|2.5|1.9|0|14|0.0|2.2|25|17|2.5|1.9
97000US2622380|Manchester Community Schools, LA|2622380|2014-2018|105|980|161|70|71|7.1|6.9|50|59|5.1|6.0|15|41|1.5|4.1|0|14|0.0|2.3|0|14|0.0|2.3|915|149|93.4|7.0|890|151|90.8|7.2|0|14|0.0|2.3|0|14|0.0|2.3|4|4|0.4|0.5|0|14|0.0|2.3|0|14|0.0|2.3|20|20|2.0|2.1|0|14|0.0|2.3|20|20|2.0|2.1
97000US2622410|Manistee Area Schools, LA|2622410|2014-2018|105|1515|154|110|66|7.3|4.3|70|67|4.6|4.4|0|16|0.0|1.5|40|57|2.6|3.7|0|16|0.0|1.5|1405|146|92.7|4.3|1185|143|78.2|5.4|4|3|0.3|0.7|35|38|2.3|2.5|30|17|2.0|1.2|0|16|0.0|1.5|0|16|0.0|1.5|160|43|10.6|2.9|0|16|0.0|1.5|160|43|10.6|2.9
97000US2622470|Manistique Area Schools, LA|2622470|2014-2018|105|935|87|45|22|4.8|2.5|40|25|4.3|2.8|4|7|0.4|0.8|0|14|0.0|2.4|0|14|0.0|2.4|890|89|95.2|2.5|640|90|68.4|4.5|4|8|0.4|1.1|100|43|10.7|4.9|10|10|1.1|1.2|0|14|0.0|2.4|0|14|0.0|2.4|135|48|14.4|5.3|0|14|0.0|2.4|135|48|14.4|5.3
97000US2622500|Manton Consolidated Schools, LA|2622500|2014-2018|105|920|118|30|30|3.3|3.3|30|30|3.3|3.3|0|14|0.0|2.4|0|14|0.0|2.4|0|14|0.0|2.4|890|125|96.7|3.3|825|120|89.7|4.7|20|20|2.2|2.3|15|15|1.6|1.7|4|2|0.4|1.1|0|14|0.0|2.4|4|4|0.4|0.6|30|25|3.3|2.8|0|14|0.0|2.4|30|25|3.3|2.8
97000US2622620|Maple Valley Schools, LA|2622620|2014-2018|105|1260|181|35|21|2.8|1.7|35|20|2.8|1.7|4|3|0.3|0.7|0|14|0.0|1.8|4|3|0.3|0.6|1225|178|97.2|1.7|1190|175|94.4|2.8|0|14|0.0|1.8|0|14|0.0|1.8|0|14|0.0|1.8|0|14|0.0|1.8|0|14|0.0|1.8|35|25|2.8|2.0|10|11|0.8|1.1|25|22|2.0|1.7
95000US2622830|Mar Lee School District, LA|2622830|2014-2018|105|200|52|15|20|7.5|9.7|10|19|5.0|9.7|0|10|0.0|10.6|4|6|2.0|3.0|0|10|0.0|10.6|185|47|92.5|9.7|180|47|90.0|9.9|0|10|0.0|10.6|0|10|0.0|10.6|0|10|0.0|10.6|0|10|0.0|10.6|0|10|0.0|10.6|4|6|2.0|3.0|0|10|0.0|10.6|4|6|2.0|3.0
97000US2622740|Marcellus Community Schools, LA|2622740|2014-2018|105|600|104|30|28|5.0|4.6|30|28|5.0|4.6|0|10|0.0|3.7|0|10|0.0|3.7|0|10|0.0|3.7|570|101|95.0|4.6|540|97|90.0|5.8|4|7|0.7|1.1|0|10|0.0|3.7|4|6|0.7|1.0|0|10|0.0|3.7|0|10|0.0|3.7|20|24|3.3|4.0|0|10|0.0|3.7|20|24|3.3|4.0
97000US2622800|Marion Public Schools, LA|2622800|2014-2018|105|530|96|10|10|1.9|2.2|4|8|0.8|1.7|0|10|0.0|4.2|0|10|0.0|4.2|4|4|0.8|1.2|520|94|98.1|2.2|500|88|94.3|3.5|4|4|0.8|1.2|10|13|1.9|2.4|0|10|0.0|4.2|0|10|0.0|4.2|0|10|0.0|4.2|10|8|1.9|1.8|0|10|0.0|4.2|10|8|1.9|1.8
97000US2622860|Marlette Community Schools, LA|2622860|2014-2018|105|995|123|50|42|5.0|4.1|35|41|3.5|4.0|4|5|0.4|0.5|10|10|1.0|0.9|4|3|0.4|0.9|945|118|95.0|4.1|910|116|91.5|4.6|0|14|0.0|2.2|0|14|0.0|2.2|15|18|1.5|1.9|0|14|0.0|2.2|0|14|0.0|2.2|25|22|2.5|2.2|0|14|0.0|2.2|25|22|2.5|2.2
97000US2622970|Marshall Public Schools, LA|2622970|2014-2018|105|4200|364|220|99|5.2|2.3|175|94|4.2|2.2|40|29|1.0|0.7|0|18|0.0|0.5|4|12|0.1|0.4|3980|353|94.8|2.3|3015|306|71.8|4.6|715|216|17.0|4.9|4|9|0.1|0.2|0|18|0.0|0.5|0|18|0.0|0.5|0|18|0.0|0.5|250|151|6.0|3.5|0|18|0.0|0.5|250|151|6.0|3.5
